timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
62465,577.347111,596.080,nan,0.001579,0.005000,nan,nan,nan,0.846680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846680
63489,586.756306,606.050,nan,0.002076,0.005000,nan,nan,nan,0.860352,0.000000,0.000000,0.024414,0.000000,0.000000,0.000000,0.858398
64513,595.408388,615.000,nan,0.001007,0.005000,nan,nan,nan,0.865234,0.000000,0.000000,0.011719,0.000000,0.000000,0.000000,0.864258
65537,597.620491,617.190,nan,0.001988,0.005000,nan,nan,nan,0.856445,0.000977,0.000000,0.007812,0.000000,0.000000,0.000977,0.856445
66561,607.280115,627.420,nan,0.001253,0.005000,nan,nan,nan,0.851562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.851562
67585,616.237993,637.150,nan,0.014173,0.005000,nan,nan,nan,0.872070,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.871094
68609,625.593499,647.070,nan,0.001283,0.005000,nan,nan,nan,0.873047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.873047
69633,634.759405,656.720,nan,0.015270,0.005000,nan,nan,nan,0.865234,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.863281
70657,649.082177,672.860,nan,0.001868,0.005000,nan,nan,nan,0.860352,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.860352
71681,651.443009,675.500,nan,0.026493,0.005000,nan,nan,nan,0.875977,0.001953,0.000000,0.021484,0.000000,0.000000,0.000977,0.873047
72705,659.632621,684.820,nan,0.002001,0.005000,nan,nan,nan,0.853516,0.000000,0.000000,0.052734,0.000000,0.000000,0.000000,0.838867
73729,670.986833,698.110,nan,0.004419,0.005000,nan,nan,nan,0.856445,0.000977,0.000000,0.009766,0.000000,0.000000,0.000977,0.855469
74753,678.960510,707.530,nan,0.005169,0.005000,nan,nan,nan,0.879883,0.002930,0.000000,0.003906,0.000000,0.000000,0.000000,0.875977
75777,687.003480,716.550,nan,0.059828,0.005000,nan,nan,nan,0.874023,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.873047
76801,695.408641,726.450,nan,0.002945,0.005000,nan,nan,nan,0.875000,0.000977,0.000000,0.000000,0.001953,0.000000,0.000000,0.874023
77825,703.379207,735.250,nan,0.001637,0.005000,nan,nan,nan,0.853516,0.000000,0.000000,0.042969,0.000000,0.000000,0.000000,0.847656
78849,709.714826,742.680,nan,0.002545,0.005000,nan,nan,nan,0.850586,0.000977,0.000000,0.020508,0.000000,0.000000,0.000977,0.844727
79873,721.379403,755.820,nan,0.003102,0.005000,nan,nan,nan,0.860352,0.000977,0.000000,0.006836,0.004883,0.000000,0.000977,0.858398
80897,721.450088,756.260,nan,0.005056,0.005000,nan,nan,nan,0.870117,0.002930,0.000000,0.010742,0.000977,0.000000,0.001953,0.868164
81921,713.835801,748.970,nan,0.002816,0.005000,nan,nan,nan,0.886719,0.001953,0.000000,0.000000,0.007812,0.000000,0.001953,0.886719
82945,722.461595,759.200,nan,0.063855,0.005000,nan,nan,nan,0.863281,0.000000,0.000000,0.015625,0.002930,0.000000,0.000000,0.861328
83969,721.391815,759.200,nan,0.002839,0.005000,nan,nan,nan,0.877930,0.000000,0.000000,0.020508,0.000000,0.000000,0.000000,0.875977
