stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183392.720,unpaired,-0.08687,-0.02334,0.27246,2,0.208,single_line
1788183392.820,unpaired,-0.08194,-0.06242,0.27246,2,0.188,single_line
1788183392.870,unpaired,-0.07810,-0.08933,0.27246,2,0.208,single_line
1788183392.920,unpaired,0.04902,-0.37988,0.27246,3,0.104,single_line
1788183393.020,unpaired,-0.07630,-0.19669,0.26387,3,0.083,single_line
1788183393.070,unpaired,-0.07629,-0.19709,0.26387,3,0.083,single_line
1788183393.220,unpaired,-0.07081,-0.20358,0.26716,4,0.083,single_line
1788183393.270,unpaired,-0.07081,-0.20358,0.26716,3,0.083,single_line
1788183393.369,unpaired,-0.07055,-0.12536,0.26716,3,0.208,single_line
1788183393.420,unpaired,-0.07794,-0.19669,0.26716,3,0.083,single_line
1788183393.470,unpaired,-0.07367,-0.20075,0.26716,3,0.083,single_line
1788183393.520,unpaired,-0.07942,-0.19650,0.26716,3,0.083,single_line
1788183393.620,unpaired,-0.07834,-0.08176,0.26831,3,0.188,single_line
1788183393.720,unpaired,-0.08073,-0.19640,0.26831,3,0.083,single_line
1788183393.770,unpaired,-0.06909,-0.14818,0.26831,3,0.188,single_line
1788183393.820,unpaired,-0.08456,-0.03839,0.26831,3,0.167,single_line
1788183393.869,unpaired,-0.07429,-0.11781,0.26831,2,0.188,single_line
1788183393.969,unpaired,-0.08265,-0.05700,0.26831,2,0.146,single_line
1788183394.020,unpaired,-0.01158,-0.27461,0.26831,3,0.083,single_line
1788183394.069,unpaired,-0.08563,-0.04183,0.26831,2,0.146,single_line
1788183394.120,unpaired,-0.07922,-0.08223,0.26831,2,0.146,single_line
1788183394.170,unpaired,-0.08571,-0.04405,0.26831,2,0.208,single_line
1788183394.221,unpaired,-0.08332,-0.05734,0.26831,2,0.167,single_line
1788183394.320,unpaired,-0.08267,-0.06567,0.26831,2,0.188,single_line
1788183394.369,unpaired,-0.08424,-0.05521,0.26831,2,0.167,single_line
1788183394.420,unpaired,-0.08350,-0.06085,0.26831,3,0.167,single_line
1788183394.470,unpaired,-0.08332,-0.06539,0.26831,3,0.167,single_line
1788183394.569,unpaired,-0.08862,-0.03365,0.26831,2,0.146,single_line
1788183394.620,unpaired,-0.07305,-0.13886,0.26831,2,0.188,single_line
1788183394.670,unpaired,0.01472,-0.89989,0.26831,2,0.146,single_line
1788183394.720,bad_width,-0.03053,-0.05990,0.15901,3,0.229,ok
1788183394.770,bad_width,-0.02973,-0.06833,0.16048,3,0.229,ok
1788183394.869,bad_width,-0.02580,-0.07829,0.15496,3,0.229,ok
1788183394.920,unpaired,-0.05829,-0.06065,0.21440,2,0.125,single_line
1788183394.969,unpaired,-0.05626,-0.07473,0.21440,2,0.125,single_line
1788183395.020,unpaired,-0.04820,-0.13670,0.21440,2,0.188,single_line
1788183395.070,unpaired,0.01854,-0.88933,0.21440,2,0.104,single_line
1788183395.169,unpaired,0.03857,-0.91770,0.21440,2,0.104,single_line
1788183395.220,unpaired,0.03370,-0.91230,0.21440,2,0.104,single_line
1788183395.270,unpaired,-0.05535,-0.08946,0.21440,2,0.167,single_line
1788183395.320,unpaired,-0.05447,-0.09832,0.21440,2,0.167,single_line
1788183395.369,bad_width,-0.15613,-0.07185,0.17988,2,0.312,ok
1788183395.470,unpaired,-0.01549,-0.29156,0.20749,2,0.104,single_line
1788183395.520,bad_width,-0.07104,-0.07050,0.17157,2,0.292,ok
1788183395.570,bad_width,-0.07167,-0.06106,0.17260,2,0.292,ok
