timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1788187580.592351,monitoring,0.6.1,-0.18267562985420227,0.8022611439228058,-0.18267562985420227,0.8022611439228058,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29379883406262786,0.34525736097538995,0.0004058731565810613,-0.7346160523375298
1788187580.709159,monitoring,0.6.1,-0.18101505935192108,0.8032375574111938,-0.18101505935192108,0.8032375574111938,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29332040765196465,0.3733166522485431,0.00022582695699107668,-0.7366972343046403
1788187580.813915,monitoring,0.6.1,-0.18302147090435028,0.8027051985263824,-0.18302147090435028,0.8027051985263824,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29983515709162106,0.3329621005126291,0.0004486886092406935,-0.6904315516517066
1788187580.877170,monitoring,0.6.1,-0.181972473859787,0.8021657466888428,-0.181972473859787,0.8021657466888428,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29983515709162106,0.3329621005126291,0.0004486886092406935,-0.6904315516517066
1788187581.012877,monitoring,0.6.1,-0.1811942160129547,0.8027056157588959,-0.1811942160129547,0.8027056157588959,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29983515709162106,0.3329621005126291,0.0004486886092406935,-0.6904315516517066
1788187581.115867,monitoring,0.6.1,-0.1798822581768036,0.802924633026123,-0.1798822581768036,0.802924633026123,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2992611434518856,0.34525736097538995,0.00014262835838078954,-0.7111526563485785
1788187581.193579,monitoring,0.6.1,-0.18152490258216858,0.803750604391098,-0.18152490258216858,0.803750604391098,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2992611434518856,0.34525736097538995,0.00014262835838078954,-0.7111526563485785
1788187581.290038,monitoring,0.6.1,-0.18195398151874542,0.8038219511508942,-0.18195398151874542,0.8038219511508942,1,C-02;C-01;C-05,0,0,0.0,0.0,0.0,-0.29441717461216965,0.40507616627882786,0.0003928339586236772,-0.7285944267328577
1788187581.391608,monitoring,0.6.1,-0.18276189267635345,0.8026280999183655,-0.18276189267635345,0.8026280999183655,1,C-02;C-01;C-05,0,0,0.0,0.0,0.0,-0.297273423368745,0.3574448370706818,0.00013591361583007748,-0.7110914714804446
1788187581.590169,monitoring,0.6.1,-0.18003685772418976,0.8018759489059448,-0.18003685772418976,0.8018759489059448,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.297273423368745,0.3574448370706818,0.00013591361583007748,-0.7110914714804446
1788187581.694757,monitoring,0.6.1,-0.17694365978240967,0.8004092276096344,-0.17694365978240967,0.8004092276096344,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2938049659406269,0.34525736097538995,7.819939927336555e-05,-0.7326406912647241
1788187581.808701,monitoring,0.6.1,-0.1791834533214569,0.8010860681533813,-0.1791834533214569,0.8010860681533813,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2925252035282738,0.3733166522485431,9.642835221330849e-05,-0.7308134492142074
1788187581.907446,monitoring,0.6.1,-0.18001149594783783,0.8012215793132782,-0.18001149594783783,0.8012215793132782,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29766809728362004,0.3329621005126291,6.0189181887760695e-05,-0.7091589132392164
1788187582.008629,monitoring,0.6.1,-0.18113970756530762,0.8050002157688141,-0.18113970756530762,0.8050002157688141,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2959777357778079,0.34525736097538995,0.00014330415467997726,-0.7189288507998401
1788187582.103465,monitoring,0.6.1,-0.18207933008670807,0.8075127005577087,-0.18207933008670807,0.8075127005577087,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2959777357778079,0.34525736097538995,0.00014330415467997726,-0.7189288507998401
1788187582.994380,monitoring,0.6.1,-0.18148820102214813,0.7966148257255554,-0.18148820102214813,0.7966148257255554,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2959777357778079,0.34525736097538995,0.00014330415467997726,-0.7189288507998401
1788187583.101407,monitoring,0.6.1,-0.1816328763961792,0.7954972684383392,-0.1816328763961792,0.7954972684383392,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.297284315597829,0.3574448370706818,2.7726060714215057e-05,-0.7119206883270648
1788187583.211182,monitoring,0.6.1,-0.18195664882659912,0.7986587882041931,-0.18195664882659912,0.7986587882041931,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29964789323952556,0.3329621005126291,0.00033581026823010943,-0.7036268798529748
1788187583.297879,monitoring,0.6.1,-0.18326392769813538,0.8030036687850952,-0.18326392769813538,0.8030036687850952,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29964789323952556,0.3329621005126291,0.00033581026823010943,-0.7036268798529748
1788187583.406578,monitoring,0.6.1,-0.18056078255176544,0.8009821772575378,-0.18056078255176544,0.8009821772575378,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29217108042837414,0.3329621005126291,0.00013232115244749635,-0.7440635216710859
1788187583.506953,monitoring,0.6.1,-0.18288518488407135,0.793788880109787,-0.18288518488407135,0.793788880109787,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29217108042837414,0.3329621005126291,0.00013232115244749635,-0.7440635216710859
1788187583.604651,monitoring,0.6.1,-0.1860998421907425,0.7906682789325714,-0.1860998421907425,0.7906682789325714,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29217108042837414,0.3329621005126291,0.00013232115244749635,-0.7440635216710859
1788187583.695823,monitoring,0.6.1,-0.18681102991104126,0.7906942665576935,-0.18681102991104126,0.7906942665576935,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29217108042837414,0.3329621005126291,0.00013232115244749635,-0.7440635216710859
1788187583.777488,monitoring,0.6.1,-0.18814170360565186,0.7916254103183746,-0.18814170360565186,0.7916254103183746,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29668907052817595,0.3574448370706818,9.340239105251715e-05,-0.7281115659644777
1788187583.877043,monitoring,0.6.1,-0.1873037964105606,0.7897026538848877,-0.1873037964105606,0.7897026538848877,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2986095042995873,0.34525736097538995,9.446323469189587e-05,-0.7065254177985197
1788187584.009982,monitoring,0.6.1,-0.18399757146835327,0.7923143208026886,-0.18399757146835327,0.7923143208026886,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2986095042995873,0.34525736097538995,9.446323469189587e-05,-0.7065254177985197
1788187584.103858,monitoring,0.6.1,-0.17697447538375854,0.7975378036499023,-0.17697447538375854,0.7975378036499023,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2986095042995873,0.34525736097538995,9.446323469189587e-05,-0.7065254177985197
1788187584.201551,monitoring,0.6.1,-0.18050117790699005,0.7953512072563171,-0.18050117790699005,0.7953512072563171,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29613156434424226,0.34525736097538995,0.000465209212007153,-0.720611723437007
1788187584.286752,monitoring,0.6.1,-0.1810300052165985,0.7931999564170837,-0.1810300052165985,0.7931999564170837,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29613156434424226,0.34525736097538995,0.000465209212007153,-0.720611723437007
1788187584.423923,monitoring,0.6.1,-0.1800810992717743,0.7943089008331299,-0.1800810992717743,0.7943089008331299,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2933142541704063,0.3574448370706818,5.0757388790921063e-05,-0.7365209219149809
1788187584.613715,monitoring,0.6.1,-0.1760573387145996,0.7994784712791443,-0.1760573387145996,0.7994784712791443,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2987406971011961,0.3574448370706818,0.00033834750568736125,-0.7014707339743123
1788187584.724211,monitoring,0.6.1,-0.17148469388484955,0.801917165517807,-0.17148469388484955,0.801917165517807,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29507109783331265,0.3574448370706818,0.0008562165788373174,-0.7380553938712466
1788187584.792434,monitoring,0.6.1,-0.17945517599582672,0.7981377243995667,-0.17945517599582672,0.7981377243995667,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29507109783331265,0.3574448370706818,0.0008562165788373174,-0.7380553938712466
1788187584.921828,monitoring,0.6.1,-0.177997425198555,0.7960164546966553,-0.177997425198555,0.7960164546966553,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29073693188015637,0.3574448370706818,0.00016475132926308813,-0.7437017088270734
1788187584.989984,monitoring,0.6.1,-0.16977129876613617,0.7974971830844879,-0.16977129876613617,0.7974971830844879,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29073693188015637,0.3574448370706818,0.00016475132926308813,-0.7437017088270734
1788187585.096731,monitoring,0.6.1,-0.15883974730968475,0.8075967729091644,-0.15883974730968475,0.8075967729091644,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29073693188015637,0.3574448370706818,0.00016475132926308813,-0.7437017088270734
1788187585.198639,monitoring,0.6.1,-0.16629528999328613,0.8136175274848938,-0.16629528999328613,0.8136175274848938,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29519463677139224,0.3574448370706818,0.0008782378252627451,-0.7266332394791059
1788187585.332104,monitoring,0.6.1,-0.17445550858974457,0.8145341575145721,-0.17445550858974457,0.8145341575145721,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29422417437714915,0.34525736097538995,0.0012803732940812064,-0.7312092898213018
1788187585.419597,monitoring,0.6.1,-0.18734115362167358,0.8076362013816833,-0.18734115362167358,0.8076362013816833,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29422417437714915,0.34525736097538995,0.0012803732940812064,-0.7312092898213018
1788187585.491678,monitoring,0.6.1,-0.18890468776226044,0.8087708353996277,-0.18890468776226044,0.8087708353996277,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29422417437714915,0.34525736097538995,0.0012803732940812064,-0.7312092898213018
1788187585.591670,monitoring,0.6.1,-0.1918940246105194,0.8067499101161957,-0.1918940246105194,0.8067499101161957,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29422417437714915,0.34525736097538995,0.0012803732940812064,-0.7312092898213018
1788187585.714577,monitoring,0.6.1,-0.18790750205516815,0.8058657646179199,-0.18790750205516815,0.8058657646179199,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2966655651861769,0.34525736097538995,0.0010427669525722501,-0.716416063782978
1788187585.795214,monitoring,0.6.1,-0.19011487066745758,0.8000696301460266,-0.19011487066745758,0.8000696301460266,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2966655651861769,0.34525736097538995,0.0010427669525722501,-0.716416063782978
1788187585.892687,monitoring,0.6.1,-0.19236978888511658,0.799034059047699,-0.19236978888511658,0.799034059047699,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.293109004560098,0.34525736097538995,0.001542840340841307,-0.7352076763918132
1788187585.981772,monitoring,0.6.1,-0.1853419840335846,0.7986230254173279,-0.1853419840335846,0.7986230254173279,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2951271149386674,0.34525736097538995,0.0011463942847679475,-0.7209407300729715
1788187586.109401,monitoring,0.6.1,-0.18724150955677032,0.8022883534431458,-0.18724150955677032,0.8022883534431458,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29359699421500446,0.34525736097538995,0.001516240099592426,-0.7341161293502609
1788187586.215644,monitoring,0.6.1,-0.18363110721111298,0.8040301501750946,-0.18363110721111298,0.8040301501750946,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2997913715823016,0.34525736097538995,0.0013577934925244042,-0.7029876189879115
1788187586.287927,monitoring,0.6.1,-0.18437373638153076,0.8020861744880676,-0.18437373638153076,0.8020861744880676,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2997913715823016,0.34525736097538995,0.0013577934925244042,-0.7029876189879115
1788187586.402701,monitoring,0.6.1,-0.1791924238204956,0.8005982935428619,-0.1791924238204956,0.8005982935428619,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29227537342395415,0.3574448370706818,0.0001514485264549201,-0.7598886441716414
1788187586.490330,monitoring,0.6.1,-0.18093177676200867,0.8020923435688019,-0.18093177676200867,0.8020923435688019,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29227537342395415,0.3574448370706818,0.0001514485264549201,-0.7598886441716414
1788187586.587074,monitoring,0.6.1,-0.18099437654018402,0.8010727763175964,-0.18099437654018402,0.8010727763175964,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2968305221653563,0.3574448370706818,0.0011542700338015854,-0.7206956520554206
1788187586.704559,monitoring,0.6.1,-0.1783873587846756,0.8007544875144958,-0.1783873587846756,0.8007544875144958,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2968305221653563,0.3574448370706818,0.0011542700338015854,-0.7206956520554206
1788187586.808796,monitoring,0.6.1,-0.17670615017414093,0.7957162261009216,-0.17670615017414093,0.7957162261009216,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2941449629853962,0.3574448370706818,0.0007935367761545208,-0.7227595797274747
1788187587.030105,monitoring,0.6.1,-0.17818976938724518,0.7947962880134583,-0.17818976938724518,0.7947962880134583,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2956531210721313,0.3707410789083132,0.00079939754379298,-0.7177366717376371
1788187587.086699,monitoring,0.6.1,-0.17694851756095886,0.7966013252735138,-0.17694851756095886,0.7966013252735138,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2956531210721313,0.3707410789083132,0.00079939754379298,-0.7177366717376371
1788187587.576730,monitoring,0.6.1,-0.17201577126979828,0.7967043220996857,-0.17201577126979828,0.7967043220996857,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2956531210721313,0.3707410789083132,0.00079939754379298,-0.7177366717376371
1788187587.718545,monitoring,0.6.1,-0.17513510584831238,0.7981322705745697,-0.17513510584831238,0.7981322705745697,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2933444779733798,0.34525736097538995,0.00012309988058946996,-0.726436874951017
1788187587.801474,monitoring,0.6.1,-0.17484131455421448,0.796113133430481,-0.17484131455421448,0.796113133430481,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29764086581975535,0.3574448370706818,0.0005897180390614412,-0.7062058641542808
1788187587.911431,monitoring,0.6.1,-0.17678608000278473,0.7971409559249878,-0.17678608000278473,0.7971409559249878,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2959974562423104,0.34525736097538995,0.00012728727459533645,-0.733446445711064
1788187588.104178,monitoring,0.6.1,-0.1754351407289505,0.7975331246852875,-0.1754351407289505,0.7975331246852875,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2965311125993585,0.34525736097538995,3.744209182004156e-05,-0.7187321213793239
1788187588.209428,monitoring,0.6.1,-0.17567594349384308,0.7961170971393585,-0.17567594349384308,0.7961170971393585,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29425054857047356,0.3329621005126291,0.0002131042757179677,-0.7211101150095132
1788187588.311783,monitoring,0.6.1,-0.17613406479358673,0.7964426875114441,-0.17613406479358673,0.7964426875114441,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29617332126780516,0.34525736097538995,0.00032670634815446734,-0.7189673269273525
1788187588.391640,monitoring,0.6.1,-0.17812775075435638,0.7979626655578613,-0.17812775075435638,0.7979626655578613,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29617332126780516,0.34525736097538995,0.00032670634815446734,-0.7189673269273525
1788187588.489268,monitoring,0.6.1,-0.17830677330493927,0.7983087599277496,-0.17830677330493927,0.7983087599277496,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2980667495537971,0.34525736097538995,0.00036033496222155674,-0.7066938879979546
1788187588.725800,monitoring,0.6.1,-0.17739489674568176,0.7979532182216644,-0.17739489674568176,0.7979532182216644,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2937335333095276,0.3036786203310069,0.00024199287240751863,-0.7371713610740424
1788187588.820697,monitoring,0.6.1,-0.17805495858192444,0.7990526556968689,-0.17805495858192444,0.7990526556968689,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2937335333095276,0.3036786203310069,0.00024199287240751863,-0.7371713610740424
1788187588.876796,monitoring,0.6.1,-0.18250073492527008,0.8000028431415558,-0.18250073492527008,0.8000028431415558,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2937335333095276,0.3036786203310069,0.00024199287240751863,-0.7371713610740424
1788187588.991729,monitoring,0.6.1,-0.18009458482265472,0.7987039387226105,-0.18009458482265472,0.7987039387226105,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2932608743666827,0.3329621005126291,0.00018084490871500688,-0.7511600734405601
1788187589.111001,monitoring,0.6.1,-0.17916037142276764,0.7983523607254028,-0.17916037142276764,0.7983523607254028,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.28844814656379814,0.34525736097538995,0.00030747586433257923,-0.7497428661516835
1788187589.209922,monitoring,0.6.1,-0.1788766235113144,0.7972877621650696,-0.1788766235113144,0.7972877621650696,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2929422462904076,0.24597052827875968,0.00031667559790234486,-0.7427594102173352
1788187589.520379,monitoring,0.6.1,-0.17680507898330688,0.7989351153373718,-0.17680507898330688,0.7989351153373718,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29593443082821225,0.24597052827875968,0.0003314798735086075,-0.7203673740061991
1788187589.611054,monitoring,0.6.1,-0.17824314534664154,0.7991060614585876,-0.17824314534664154,0.7991060614585876,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29593443082821225,0.24597052827875968,0.0003314798735086075,-0.7203673740061991
1788187589.707018,monitoring,0.6.1,-0.1755046248435974,0.7979930341243744,-0.1755046248435974,0.7979930341243744,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2942770486966747,0.3329621005126291,0.00043900772832733263,-0.727669563203574
1788187589.795121,monitoring,0.6.1,-0.17739690840244293,0.7977262139320374,-0.17739690840244293,0.7977262139320374,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2942770486966747,0.3329621005126291,0.00043900772832733263,-0.727669563203574
1788187589.888982,monitoring,0.6.1,-0.17720764875411987,0.8002317547798157,-0.17720764875411987,0.8002317547798157,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.28804487408878154,0.34525736097538995,0.00018558173595050506,-0.7655886743405195
1788187589.998703,monitoring,0.6.1,-0.17808206379413605,0.8006208837032318,-0.17808206379413605,0.8006208837032318,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29704530582606725,0.34525736097538995,0.00022448724958039814,-0.715238530055259
1788187590.121431,monitoring,0.6.1,-0.17827005684375763,0.7987131774425507,-0.17827005684375763,0.7987131774425507,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29704530582606725,0.34525736097538995,0.00022448724958039814,-0.715238530055259
1788187590.200257,monitoring,0.6.1,-0.1804128736257553,0.7993939518928528,-0.1804128736257553,0.7993939518928528,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29704530582606725,0.34525736097538995,0.00022448724958039814,-0.715238530055259
1788187590.326267,monitoring,0.6.1,-0.1795712560415268,0.8004509806632996,-0.1795712560415268,0.8004509806632996,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29234868727283736,0.3329621005126291,0.00039688102195114297,-0.7465690481041954
1788187590.403993,monitoring,0.6.1,-0.177788645029068,0.8005784451961517,-0.177788645029068,0.8005784451961517,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29234868727283736,0.3329621005126291,0.00039688102195114297,-0.7465690481041954
1788187590.484404,monitoring,0.6.1,-0.17891839146614075,0.8014083802700043,-0.17891839146614075,0.8014083802700043,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29340557279283996,0.34525736097538995,0.00023324749973313295,-0.7526985137582767
1788187590.904193,monitoring,0.6.1,-0.17904247343540192,0.8008450567722321,-0.17904247343540192,0.8008450567722321,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2945485895936014,0.34525736097538995,6.266008179965894e-05,-0.7270267903050407
1788187590.993827,monitoring,0.6.1,-0.1777472198009491,0.8006883561611176,-0.1777472198009491,0.8006883561611176,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29831510889465473,0.34525736097538995,5.1443716030168156e-05,-0.7241689670961027
1788187591.093578,monitoring,0.6.1,-0.17662771046161652,0.80016028881073,-0.17662771046161652,0.80016028881073,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29771091087404716,0.34525736097538995,0.00021092580185631615,-0.7014812202688929
1788187591.191793,monitoring,0.6.1,-0.17835618555545807,0.7993733584880829,-0.17835618555545807,0.7993733584880829,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29804825771736193,0.34525736097538995,0.00015778149002063346,-0.7095251076416389
1788187591.305156,monitoring,0.6.1,-0.18056179583072662,0.7996149361133575,-0.18056179583072662,0.7996149361133575,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2938478764745677,0.3758870395350269,7.94519590019369e-05,-0.7373880136227444
1788187591.517221,monitoring,0.6.1,-0.1801663637161255,0.7996676564216614,-0.1801663637161255,0.7996676564216614,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29593704930880654,0.34525736097538995,0.00030066177827782513,-0.7290832498882973
1788187591.589417,monitoring,0.6.1,-0.17896826565265656,0.7997778058052063,-0.17896826565265656,0.7997778058052063,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29593704930880654,0.34525736097538995,0.00030066177827782513,-0.7290832498882973
1788187591.692846,monitoring,0.6.1,-0.17728205025196075,0.7996848225593567,-0.17728205025196075,0.7996848225593567,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2992564708992186,0.34525736097538995,0.00022490720923558163,-0.7046758849933805
1788187591.800416,monitoring,0.6.1,-0.17746037244796753,0.7996315956115723,-0.17746037244796753,0.7996315956115723,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.28886104361353054,0.3329621005126291,0.00019239491896527047,-0.7774741324703551
1788187591.886427,monitoring,0.6.1,-0.17780157923698425,0.7995181977748871,-0.17780157923698425,0.7995181977748871,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2982369345105865,0.3329621005126291,6.981920410844965e-05,-0.7051106337037069
1788187592.116001,monitoring,0.6.1,-0.17857347428798676,0.7992377579212189,-0.17857347428798676,0.7992377579212189,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29741619948800146,0.3574448370706818,5.230234670040216e-05,-0.7141232594023437
1788187592.194472,monitoring,0.6.1,-0.17807218432426453,0.7986709475517273,-0.17807218432426453,0.7986709475517273,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29741619948800146,0.3574448370706818,5.230234670040216e-05,-0.7141232594023437
1788187592.311430,monitoring,0.6.1,-0.17878086864948273,0.801043301820755,-0.17878086864948273,0.801043301820755,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29324351879293176,0.34525736097538995,6.521612166741186e-05,-0.7265354510914771
1788187592.408163,monitoring,0.6.1,-0.17786766588687897,0.7995679080486298,-0.17786766588687897,0.7995679080486298,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2937919146212165,0.3733166522485431,0.0005329692617879181,-0.7337811364576632
1788187592.474693,monitoring,0.6.1,-0.17695395648479462,0.8002580106258392,-0.17695395648479462,0.8002580106258392,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2937919146212165,0.3733166522485431,0.0005329692617879181,-0.7337811364576632
1788187592.596996,monitoring,0.6.1,-0.17839445173740387,0.8002438843250275,-0.17839445173740387,0.8002438843250275,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29325700072879546,0.34525736097538995,0.00010649603952260823,-0.7260486411440965
1788187592.697762,monitoring,0.6.1,-0.17731750011444092,0.7995154559612274,-0.17731750011444092,0.7995154559612274,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29721086046065276,0.34525736097538995,0.00042793051603089817,-0.7029820256564558
1788187592.783102,monitoring,0.6.1,-0.17685379087924957,0.7998647391796112,-0.17685379087924957,0.7998647391796112,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29539971655355235,0.34525736097538995,0.00021727822288212546,-0.7298491648521206
1788187592.896338,monitoring,0.6.1,-0.17820879817008972,0.8005368113517761,-0.17820879817008972,0.8005368113517761,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2922985288110624,0.34525736097538995,0.0002254595390784706,-0.7340784979810308
1788187593.001550,monitoring,0.6.1,-0.1783672720193863,0.8008118271827698,-0.1783672720193863,0.8008118271827698,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2966795941973687,0.3707410789083132,0.0002805018243090186,-0.713919192739789
1788187593.106106,monitoring,0.6.1,-0.17632517218589783,0.799251526594162,-0.17632517218589783,0.799251526594162,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2966795941973687,0.3707410789083132,0.00035104709625733495,-0.713919192739789
1788187593.200703,monitoring,0.6.1,-0.18092337250709534,0.7990486919879913,-0.18092337250709534,0.7990486919879913,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29499841652683134,0.3329621005126291,0.00015567348237190926,-0.7232249183257242
1788187593.296222,monitoring,0.6.1,-0.1764567792415619,0.7988446056842804,-0.1764567792415619,0.7988446056842804,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29499841652683134,0.3329621005126291,0.00015567348237190926,-0.7232249183257242
1788187593.390105,monitoring,0.6.1,-0.1784634292125702,0.8006619215011597,-0.1784634292125702,0.8006619215011597,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2958984413844465,0.34525736097538995,4.714111967355658e-05,-0.7290089912220903
1788187593.503459,monitoring,0.6.1,-0.1761809140443802,0.7998371720314026,-0.1761809140443802,0.7998371720314026,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2958984413844465,0.34525736097538995,4.714111967355658e-05,-0.7290089912220903
1788187593.575923,monitoring,0.6.1,-0.1772804856300354,0.7994368374347687,-0.1772804856300354,0.7994368374347687,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2958984413844465,0.34525736097538995,4.714111967355658e-05,-0.7290089912220903
1788187593.688580,monitoring,0.6.1,-0.17780102789402008,0.7992233335971832,-0.17780102789402008,0.7992233335971832,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2958984413844465,0.34525736097538995,4.714111967355658e-05,-0.7290089912220903
1788187593.793279,monitoring,0.6.1,-0.17822007834911346,0.7989844381809235,-0.17822007834911346,0.7989844381809235,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29759562044183696,0.3329621005126291,0.0002599972696522764,-0.7125643036033145
1788187593.894171,monitoring,0.6.1,-0.1811075508594513,0.8011449873447418,-0.1811075508594513,0.8011449873447418,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2968274314107727,0.3574448370706818,0.00032048962978012207,-0.7205794540016423
1788187593.997458,monitoring,0.6.1,-0.17947356402873993,0.800038754940033,-0.17947356402873993,0.800038754940033,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29555624724848706,0.3733166522485431,0.000407603093824603,-0.7176150038900229
1788187594.098470,monitoring,0.6.1,-0.1779293715953827,0.7999513745307922,-0.1779293715953827,0.7999513745307922,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.29517222000983784,0.3329621005126291,0.00043695676237776406,-0.7200114769013063
1788187594.205906,monitoring,0.6.1,-0.17554353177547455,0.7994087338447571,-0.17554353177547455,0.7994087338447571,1,C-01;C-05,0,0,0.0,0.0,0.0,-0.2966755559081753,0.34525736097538995,0.0004926655498416804,-0.717365147324063
