timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
724992,227.737973,258.980,0.757627,0.922465,1.498548,0.044914,0.289844,1.077473,0.936523,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.935547
726016,235.478130,267.280,0.820291,22.224602,1.492125,0.143592,0.409277,1.074075,0.934570,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.934570
727040,239.702668,271.490,0.185545,23.042444,1.492472,0.139253,0.423730,1.080117,0.950195,0.000977,0.000000,0.000000,0.014648,0.000000,0.000977,0.946289
728064,245.408250,277.550,0.828303,6.132479,1.500356,0.110416,0.415723,1.090364,0.937500,0.000977,0.000000,0.003906,0.000000,0.000000,0.000977,0.937500
729088,254.051990,286.560,0.065090,50.088386,1.505901,0.169618,0.377148,1.092274,0.942383,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.942383
730112,246.744254,277.950,-2.481537,3.512190,1.512346,0.124994,0.447461,1.104251,0.931641,0.002930,0.000000,0.000977,0.000000,0.000000,0.001953,0.929688
731136,246.101043,276.830,0.680111,50.449329,1.519750,0.349365,0.455176,1.109451,0.942383,0.003906,0.000000,0.019531,0.000000,0.000000,0.001953,0.938477
732160,250.769138,281.500,0.979800,2.264567,1.528455,0.071129,0.356055,1.121727,0.947266,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.946289
733184,259.023905,289.750,0.936394,1.765705,1.532916,0.050620,0.293555,1.120916,0.950195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950195
734208,251.585472,281.110,-2.422469,1.603021,1.533412,0.071885,0.383789,1.123450,0.952148,0.002930,0.000000,0.015625,0.000000,0.000000,0.000977,0.946289
735232,246.002063,274.590,0.978799,1.745844,1.531034,0.031348,0.308398,1.111166,0.955078,0.001953,0.000000,0.002930,0.000000,0.000000,0.000977,0.954102
736256,251.419491,280.050,0.065865,59.401902,1.521244,0.127244,0.384961,1.106405,0.961914,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.959961
737280,251.831814,280.270,0.749270,1.551110,1.519851,0.048908,0.333203,1.106403,0.942383,0.000977,0.000000,0.002930,0.000000,0.000000,0.000977,0.942383
738304,249.670530,277.500,0.960628,1.251299,1.518812,0.058260,0.344531,1.103660,0.952148,0.001953,0.000000,0.001953,0.000000,0.000000,0.001953,0.952148
739328,253.167908,281.100,0.083767,55.180054,1.517094,0.380779,0.559863,1.102569,0.951172,0.001953,0.000000,0.001953,0.000000,0.000000,0.001953,0.951172
740352,257.842902,286.110,0.396427,61.099650,1.519323,0.228599,0.500488,1.109565,0.944336,0.001953,0.000000,0.010742,0.001953,0.000000,0.001953,0.943359
